id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
5406883,5.39.216.195-172.31.65.21-55153-3389-6,5.39.216.195,55153,172.31.65.21,3389,6,2018-02-14 13:44:04.322159,90115604,15,11,1492,1731,773,0,99.46666666666664,197.68042993921367,1179,0,157.36363636363637,353.9718273329878,35.765171146164654,0.2885182903506922,3604624.16,17302743.131358843,86651854,15,3463735,247409.64285714284,297277.0707941323,1185208,1552,90115575,9011557.499999998,27281535.98147361,86651854,20264,7,5,0,0,0.0,1.0,312,232,0.166452859817707,0.1220654305329851,0,1179,123.96153846153848,269.91250149175835,72852.75846153844,1,2,1,12,25,0,1,2,0.7333333333333333,123.96153846153848,99.46666666666668,157.36363636363637,0,0,0,0,0,0,0,57,0,66,8192,0,7,20,3463750.0,0.0,3463750,3463750,86651854.0,0.0,86651854,86651854,-1,-1,90115604,BENIGN,-1
6522465,18.218.55.126-172.31.69.28-53501-80-6,18.218.55.126,53501,172.31.69.28,80,6,2018-02-21 18:39:15.371365,47060,5,5,288,935,288,0,57.6,128.79751550398788,935,0,187.0,418.1447117924607,25988.100297492565,212.4946876328092,5228.888888888889,10043.436195402006,23543,2,47058,11764.5,12907.206268851003,23543,370,47052,11763.0,13367.284690616863,23966,20,1,1,0,0,0.0,0.0,112,112,106.2473438164046,106.2473438164046,0,935,122.29999999999995,299.5545025533751,89732.9,2,2,0,2,9,0,1,1,1.0,122.3,57.6,187.0,0,0,0,0,0,0,0,28,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,47060,DDoS-HOIC,-1
5620856,18.219.193.20-172.31.69.25-34474-80-6,18.219.193.20,34474,172.31.69.25,80,6,2018-02-16 17:45:48.776233,76127,5,5,321,935,321,0,64.2,143.5555641554865,935,0,187.0,418.1447117924607,16498.74551735915,131.3594388324773,8458.555555555555,20154.73561046579,61870,7,76118,19029.5,28776.752220035767,61870,348,76120,19030.0,29100.606740524618,62218,25,1,1,0,0,0.0,0.0,168,168,65.67971941623865,65.67971941623865,0,935,125.6,301.7564139058743,91056.93333333332,2,2,0,2,9,0,0,0,1.0,125.6,64.2,187.0,0,0,0,0,0,0,0,32,0,93,26883,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,76127,DoS Hulk,-1
1493999,1.234.27.248-172.31.64.7-57683-3389-6,1.234.27.248,57683,172.31.64.7,3389,6,2018-03-01 19:22:02.673633,2339168,9,7,1132,1581,661,0,125.77777777777776,213.67368683215173,1173,0,225.8571428571429,430.0986044197418,1159.8140877440185,6.840038851420676,155944.5333333333,245503.9809470268,953197,4,2339168,292396.0,380641.157712315,1197855,4,2148015,358002.5,294192.53053587204,953197,192713,5,5,0,0,1.0,0.0,192,152,3.8475218539241305,2.992516997496546,0,1173,169.56250000000003,317.7627980637968,100973.19583333332,0,2,1,10,15,0,1,2,0.7777777777777778,169.5625,125.77777777777776,225.8571428571429,0,0,0,0,0,0,0,70,0,98,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2339168,BENIGN,-1
6682663,18.219.5.43-172.31.69.28-53494-80-6,18.219.5.43,53494,172.31.69.28,80,6,2018-02-21 18:57:36.713416,2821,5,5,266,935,266,0,53.2,118.95881640298882,935,0,187.0,418.1447117924607,425735.5547678128,3544.8422545196736,313.44444444444446,425.4624281623206,1242,3,2818,704.5,412.6794559138283,1242,269,2818,704.5,698.2342013966373,1518,30,1,1,0,0,0.0,0.0,112,112,1772.4211272598368,1772.4211272598368,0,935,120.1,298.2804236136041,88971.21111111112,2,2,0,2,9,0,1,1,1.0,120.1,53.2,187.0,0,0,0,0,0,0,0,26,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2821,DDoS-HOIC,-1
1776267,152.101.118.11-172.31.69.14-53233-3389-6,152.101.118.11,53233,172.31.69.14,3389,6,2018-02-14 17:59:58.366758,2209724,8,7,1148,1581,677,0,143.5,228.12966237897004,1173,0,225.8571428571429,430.0986044197418,1234.9958637368286,6.788178071107523,157837.42857142858,248182.1857871952,953115,4,2209724,315674.8571428572,400296.2372532908,1207497,4,2010910,335151.6666666667,303478.5456335697,953115,198965,5,5,0,0,1.0,0.0,172,152,3.620361637924012,3.1678164331835106,0,1173,181.9333333333333,327.2758702350285,107109.49523809522,0,2,1,10,14,0,0,0,0.875,181.9333333333333,143.5,225.8571428571429,0,0,0,0,0,0,0,76,0,105,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2209724,BENIGN,-1
5929699,18.219.193.20-172.31.69.25-37580-80-6,18.219.193.20,37580,172.31.69.25,80,6,2018-02-16 17:47:59.878719,154050,5,5,357,935,357,0,71.4,159.655253593485,935,0,187.0,418.1447117924607,8386.887374229147,64.91398896462188,17116.666666666668,18975.05379439015,41302,5,154040,38510.0,28593.806182458466,75970,7306,154045,38511.25,27468.659503453506,64703,43,1,1,0,0,0.0,0.0,168,168,32.45699448231094,32.45699448231094,0,935,129.2,304.5484088504376,92749.73333333332,2,2,0,2,9,0,0,0,1.0,129.2,71.4,187.0,0,0,0,0,0,0,0,35,0,93,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,154050,DoS Hulk,-1
4922091,172.31.67.9-172.31.0.2-53946-53-17,172.31.67.9,53946,172.31.0.2,53,17,2018-02-20 15:28:04.693328,2070,1,1,34,91,34,34,34.0,0.0,91,91,91.0,0.0,60386.4734299517,966.1835748792272,2070.0,0.0,2070,2070,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,483.0917874396136,483.0917874396136,34,91,62.5,40.30508652763321,1624.5,0,0,0,0,0,0,0,0,1.0,62.5,34.0,91.0,0,0,0,0,0,0,0,17,0,45,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2878784,172.31.66.61-172.31.0.2-61624-53-17,172.31.66.61,61624,172.31.0.2,53,17,2018-02-15 14:18:17.676827,997,1,1,47,132,47,47,47.0,0.0,132,132,132.0,0.0,179538.61584754262,2006.0180541624875,997.0,0.0,997,997,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,1003.0090270812436,1003.0090270812436,47,132,89.5,60.10407640085654,3612.5,0,0,0,0,0,0,0,0,1.0,89.5,47.0,132.0,0,0,0,0,0,0,0,23,0,66,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2217114,172.31.65.5-172.31.0.2-64951-53-17,172.31.65.5,64951,172.31.0.2,53,17,2018-02-20 17:44:36.186417,256,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,343750.0,7812.5,256.0,0.0,256,256,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,3906.25,3906.25,36,52,44.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,44.0,36.0,52.0,0,0,0,0,0,0,0,18,0,26,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
715006,172.31.64.100-192.243.232.9-50972-443-6,172.31.64.100,50972,192.243.232.9,443,6,2018-02-22 15:05:34.549927,118874300,17,15,1827,6037,478,0,107.47058823529412,154.60074290210363,1380,0,402.4666666666667,531.1373062544544,66.15391215763205,0.2691919111195607,3834654.8387096776,14694903.467839193,58904329,9,118874300,7429643.750000002,20084717.61832475,58904329,31,118725023,8480358.785714285,21418312.78679413,59056459,21,9,9,0,0,0.0,0.0,352,304,0.1430082027822666,0.1261837083372941,0,1380,245.75,402.6276595790018,162109.03225806452,0,2,0,18,31,0,1,2,0.8823529411764706,245.75,107.47058823529412,402.4666666666666,0,0,0,0,0,0,0,57,0,188,8192,19832,9,20,478182.5,455559.9077404639,800312,156053,58880950.5,33062.1917679394,58904329,58857572,-1,-1,118874300,BENIGN,-1
6293165,213.202.230.206-172.31.67.95-12588-3389-6,213.202.230.206,12588,172.31.67.95,3389,6,2018-03-01 13:54:46.835498,90102100,14,10,1440,1731,725,0,102.85714285714286,191.17284050056625,1179,0,173.10000000000002,369.04093419444825,35.19340836673064,0.2663644909497115,3917482.608695653,17938774.725564364,86200603,15,3901482,300114.0,358407.20898906776,1310412,18094,90102058,10011339.777777778,28572945.12410712,86200603,18083,7,5,0,0,0.0,1.0,292,212,0.1553792863873317,0.1109852045623798,0,1179,132.12499999999997,274.22734340244995,75200.63586956522,1,2,1,12,23,0,1,2,0.7142857142857143,132.125,102.85714285714286,173.1,0,0,0,0,0,0,0,60,0,72,8192,0,7,20,3901497.0,0.0,3901497,3901497,86200603.0,0.0,86200603,86200603,-1,-1,90102100,BENIGN,-1
347326,172.31.66.49-172.31.0.2-49912-53-17,172.31.66.49,49912,172.31.0.2,53,17,2018-03-02 13:05:07.564674,1290,1,1,48,64,48,48,48.0,0.0,64,64,64.0,0.0,86821.7054263566,1550.387596899225,1290.0,0.0,1290,1290,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,775.1937984496125,775.1937984496125,48,64,56.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,56.0,48.0,64.0,0,0,0,0,0,0,0,24,0,32,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
6254880,18.219.193.20-172.31.69.25-52834-80-6,18.219.193.20,52834,172.31.69.25,80,6,2018-02-16 17:50:18.468152,137328,5,5,350,935,350,0,70.0,156.5247584249853,935,0,187.0,418.1447117924607,9357.159501339858,72.81836187813118,15258.666666666666,33024.248973292335,95744,5,137321,34330.25,45221.51566363811,95744,266,137323,34330.75,45304.76852293439,96013,21,1,1,0,0,0.0,0.0,168,168,36.40918093906559,36.40918093906559,0,935,128.5,303.9741399819692,92400.27777777777,2,2,0,2,9,0,0,0,1.0,128.5,70.0,187.0,0,0,0,0,0,0,0,35,0,93,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,137328,DoS Hulk,-1
4618728,172.31.65.28-172.31.0.2-61166-53-17,172.31.65.28,61166,172.31.0.2,53,17,2018-02-28 15:32:01.044341,37652,1,1,33,107,33,33,33.0,0.0,107,107,107.0,0.0,3718.2619781153726,53.11802825879104,37652.0,0.0,37652,37652,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,26.55901412939552,26.55901412939552,33,107,70.0,52.32590180780452,2738.0,0,0,0,0,0,0,0,0,1.0,70.0,33.0,107.0,0,0,0,0,0,0,0,16,0,53,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
6252764,18.219.5.43-172.31.69.28-59772-80-6,18.219.5.43,59772,172.31.69.28,80,6,2018-02-21 18:26:49.051368,15266,5,5,275,935,275,0,55.0,122.98373876248844,935,0,187.0,418.1447117924607,79261.10310493907,655.0504388837941,1696.2222222222222,4512.334118219133,13713,3,15263,3815.75,6600.578326934694,13713,297,15260,3815.0,6811.738446730516,14014,35,1,1,0,0,0.0,0.0,112,112,327.52521944189704,327.52521944189704,0,935,121.0,298.78271554946264,89271.1111111111,2,2,0,2,9,0,1,1,1.0,121.0,55.0,187.0,0,0,0,0,0,0,0,27,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,15266,DDoS-HOIC,-1
6245781,18.218.55.126-172.31.69.28-58598-80-6,18.218.55.126,58598,172.31.69.28,80,6,2018-02-21 18:26:33.461813,3136,5,5,308,935,308,0,61.6,137.74178741398703,935,0,187.0,418.1447117924607,396364.79591836734,3188.775510204082,348.44444444444446,492.8448313392135,1394,3,3133,783.25,492.140477912557,1394,284,3130,782.5,796.2907760359905,1669,26,1,1,0,0,0.0,0.0,112,112,1594.387755102041,1594.387755102041,0,935,124.3,300.847709721122,90509.34444444445,2,2,0,2,9,0,1,1,1.0,124.3,61.6,187.0,0,0,0,0,0,0,0,30,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3136,DDoS-HOIC,-1
6736974,18.218.11.51-172.31.69.28-57355-80-6,18.218.11.51,57355,172.31.69.28,80,6,2018-02-21 18:42:10.467281,33452,5,5,248,935,248,0,49.6,110.90897168398958,935,0,187.0,418.1447117924607,35364.1037905058,298.93578859261027,3716.8888888888887,10262.37178293162,31053,3,33449,8362.25,15136.36353014378,31053,313,33446,8361.5,15357.221243875252,31366,24,1,1,0,0,0.0,0.0,112,112,149.46789429630513,149.46789429630513,0,935,118.3,297.3550253671713,88420.01111111109,2,2,0,2,9,0,1,1,1.0,118.3,49.6,187.0,0,0,0,0,0,0,0,24,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,33452,DDoS-HOIC,-1
6457637,52.14.136.135-172.31.69.28-63438-80-6,52.14.136.135,63438,172.31.69.28,80,6,2018-02-21 18:36:08.562668,2807,5,5,266,935,266,0,53.2,118.95881640298882,935,0,187.0,418.1447117924607,427858.92411827575,3562.522265764161,311.8888888888889,455.293983170337,1417,3,2804,701.0,491.53161987132967,1417,298,2803,700.75,753.5101746714065,1694,29,1,1,0,0,0.0,0.0,112,112,1781.2611328820806,1781.2611328820806,0,935,120.1,298.2804236136041,88971.21111111112,2,2,0,2,9,0,1,1,1.0,120.1,53.2,187.0,0,0,0,0,0,0,0,26,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2807,DDoS-HOIC,-1
5776710,18.219.193.20-172.31.69.25-36274-80-6,18.219.193.20,36274,172.31.69.25,80,6,2018-02-16 17:46:55.262166,50875,5,5,309,935,309,0,61.8,138.189001009487,935,0,187.0,418.1447117924607,24452.088452088454,196.56019656019657,5652.777777777777,12195.541037381015,37618,6,50869,12717.25,16979.48847629594,37618,368,50868,12717.0,19332.096540899714,41454,33,1,1,0,0,0.0,0.0,168,168,98.28009828009829,98.28009828009829,0,935,124.39999999999998,300.91571355890784,90550.26666666666,2,2,0,2,9,0,0,0,1.0,124.4,61.8,187.0,0,0,0,0,0,0,0,30,0,93,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,50875,DoS Hulk,-1
5944212,18.218.55.126-172.31.69.25-51456-80-6,18.218.55.126,51456,172.31.69.25,80,6,2018-02-20 14:50:15.898991,38159785,5,4,20,964,20,0,4.0,8.94427190999916,964,0,241.0,482.0,25.78630880650926,0.2358503854253895,4769973.125,13027890.102844257,36996644,5,38159785,9539946.25,18312668.75329263,36996644,5,1162638,387546.0,670950.600836604,1162293,20,1,1,0,0,1.0,0.0,112,92,0.1310279919029942,0.1048223935223953,0,964,109.33333333333334,320.5682454642069,102764.0,1,2,1,2,8,0,1,1,0.8,109.33333333333331,4.0,241.0,0,0,0,0,0,0,0,2,0,107,8192,211,1,20,1163141.0,0.0,1163141,1163141,36996644.0,0.0,36996644,36996644,-1,-1,38159785,DDoS-LOIC-HTTP,-1
1005153,98.228.65.24-172.31.64.113-49789-3389-6,98.228.65.24,49789,172.31.64.113,3389,6,2018-02-16 16:02:58.376708,13565852,11,8,1042,2578,581,0,94.72727272727272,174.78162998959067,1149,0,322.25,512.9853102881491,266.84649073276046,1.4005755038459804,753658.4444444446,2207234.060137076,9354004,4,13565852,1356585.2,2887196.77937564,9354004,4,13433291,1919041.5714285711,3393061.1743108346,9395552,43872,5,6,0,0,1.0,0.0,240,168,0.8108595022266202,0.5897160016193601,0,1149,190.52631578947367,364.18285523454233,132629.15204678362,0,2,1,11,18,0,0,0,0.7272727272727273,190.52631578947367,94.72727272727272,322.25,0,0,0,0,0,0,0,54,0,135,8192,62958,5,20,427363.0,0.0,427363,427363,9354004.0,0.0,9354004,9354004,-1,-1,13565852,BENIGN,-1
763057,111.118.134.15-172.31.66.63-65142-445-6,111.118.134.15,65142,172.31.66.63,445,6,2018-03-01 12:42:19.256491,291946,1,1,0,1,0,0,0.0,0.0,1,1,1.0,0.0,3.425290978468621,6.850581956937242,291946.0,0.0,291946,291946,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,32,20,3.425290978468621,3.425290978468621,0,1,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,482360391,BENIGN,-1
3436891,172.31.67.37-52.222.220.168-52893-443-6,172.31.67.37,52893,52.222.220.168,443,6,2018-02-21 20:08:35.800678,27437,4,2,77,0,46,0,19.25,23.05609102457165,0,0,0.0,0.0,2806.4292743375736,218.6828005977329,5487.4,12134.027497084388,27193,1,27437,9145.666666666666,15662.588749416022,27231,18,1,1.0,0.0,1,1,2,0,0,0,0.0,0.0,80,40,145.788533731822,72.89426686591099,0,46,12.833333333333334,20.439341150503523,417.7666666666667,2,0,0,2,6,0,0,0,0.5,12.833333333333334,19.25,0.0,0,0,0,0,0,0,0,12,0,0,256,131,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,170720315,BENIGN,-1
6679910,18.219.193.20-172.31.69.25-57442-80-6,18.219.193.20,57442,172.31.69.25,80,6,2018-02-16 17:53:22.260065,109590,5,5,354,935,354,0,70.8,158.3136128069851,935,0,187.0,418.1447117924607,11762.02208230678,91.24920156948626,12176.666666666666,20711.9271797677,60764,5,109584,27396.0,24281.81139591251,60764,7089,109583,27395.75,28914.167823346856,61018,77,1,1,0,0,0.0,0.0,168,168,45.62460078474313,45.62460078474313,0,935,128.9,304.30045459490634,92598.76666666666,2,2,0,2,9,0,0,0,1.0,128.9,70.8,187.0,0,0,0,0,0,0,0,35,0,93,26883,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,109590,DoS Hulk,-1
3699926,172.31.69.14-18.219.211.138-55480-8080-6,172.31.69.14,55480,18.219.211.138,8080,6,2018-03-02 15:44:36.327439,11762,5,5,326,129,326,0,65.2,145.79163213298628,112,0,25.8,48.74628190949541,38683.89729637817,850.1955449753443,1306.888888888889,3239.2093728425634,9926,13,11421,2855.25,4966.870803970376,10297,49,11172,2793.0,4765.992236670136,9926,39,1,2,0,0,0.0,0.0,112,112,425.09777248767216,425.09777248767216,0,326,45.5,104.5660344258859,10934.055555555557,2,2,0,3,9,0,1,1,1.0,45.5,65.2,25.8,0,0,0,0,0,0,0,32,0,12,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,11762,Botnet Ares,-1
5856062,13.58.98.64-172.31.69.25-42498-22-6,13.58.98.64,42498,172.31.69.25,22,6,2018-02-14 18:41:56.679506,384715,25,21,1944,2665,640,0,77.75999999999999,132.25268743331205,976,0,126.90476190476188,263.574639288742,11980.29710305031,119.56903162081022,8549.222222222224,17344.012317444798,88073,6,384707,16029.458333333332,22126.99682559582,88073,211,384694,19234.7,31988.94385005709,126295,8,16,15,0,0,0.0,0.0,808,680,64.98316935913599,54.58586226167423,0,976,100.19565217391305,202.0327387732788,40817.2275362319,2,2,0,31,45,0,0,0,0.84,100.19565217391305,77.76,126.9047619047619,0,0,0,0,0,0,0,42,0,57,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,384715,SSH-BruteForce,-1
6089298,18.219.9.1-172.31.69.28-60013-80-6,18.219.9.1,60013,172.31.69.28,80,6,2018-02-21 18:20:03.949533,7066,5,5,313,935,313,0,62.6,139.97785539148683,935,0,187.0,418.1447117924607,176620.4358901783,1415.227851684121,785.1111111111111,1826.448838897797,5629,3,7063,1765.75,2577.518363982431,5629,334,7060,1765.0,2796.8376189308287,5923,29,1,1,0,0,0.0,0.0,112,112,707.6139258420606,707.6139258420606,0,935,124.8,301.19089553895145,90715.95555555556,2,2,0,2,9,0,1,1,1.0,124.8,62.6,187.0,0,0,0,0,0,0,0,31,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,7066,DDoS-HOIC,-1
4234627,185.222.211.110-172.31.65.20-51437-3389-6,185.222.211.110,51437,172.31.65.20,3389,6,2018-03-02 17:17:29.877739,2004229,9,7,1042,1429,581,0,115.77777777777776,188.26562204620484,1149,0,204.1428571428571,420.4990798925441,1232.8930476507426,7.983119693408288,133615.2666666667,238141.56813016755,953173,3,2004229,250528.625,366048.6528954226,1142500,3,1874935,312489.1666666666,320601.95570670906,953173,131306,5,5,0,0,1.0,0.0,192,152,4.490504827542162,3.492614865866126,0,1149,154.4375,302.7885882371835,91680.92916666664,0,2,1,10,15,0,1,1,0.7777777777777778,154.4375,115.77777777777776,204.1428571428572,0,0,0,0,0,0,0,65,0,89,8192,62958,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2004229,BENIGN,-1
3012223,172.31.66.38-23.218.49.27-54192-443-6,172.31.66.38,54192,23.218.49.27,443,6,2018-02-22 19:55:41.751021,115493716,21,21,783,3908,425,0,37.285714285714285,101.0886456814725,1460,0,186.09523809523813,438.86728116389634,40.616928456956046,0.3636561490497024,2816919.9024390243,4478462.59194815,10010264,1,115493700,5774685.0,4947624.303708418,10031158,20,115472783,5773639.15,4951138.418601815,10031728,1,4,4,0,0,1.0,1.0,432,564,0.1818280745248512,0.1818280745248512,0,1460,111.6904761904762,323.43367308104223,104609.34088269452,1,2,2,8,41,0,1,1,1.0,111.6904761904762,37.285714285714285,186.0952380952381,0,0,0,0,0,0,0,18,0,93,8192,980,15,20,26184.916666666664,17613.009455607902,82109,20888,9596533.083333332,1429354.6426042928,10010264,5057731,-1,-1,115493716,BENIGN,-1
4849365,193.111.198.66-172.31.64.116-11789-3389-6,193.111.198.66,11789,172.31.64.116,3389,6,2018-02-22 14:14:54.581810,90122668,14,10,1342,1579,629,0,95.85714285714285,167.43166557543,1155,0,157.9,357.32103523613364,32.41137956546071,0.2663037006405536,3918376.869565217,17941823.53408066,86216414,20,3906234,300479.53846153844,308196.3762291329,1173989,3378,90122589,10013621.0,28577804.59928277,86216414,106966,7,5,0,0,0.0,1.0,292,212,0.1553438253736562,0.1109598752668973,0,1155,121.70833333333331,258.4227206269446,66782.30253623187,1,2,1,12,23,0,1,1,0.7142857142857143,121.70833333333331,95.85714285714286,157.9,0,0,0,0,0,0,0,55,0,65,8192,0,7,20,3906254.0,0.0,3906254,3906254,86216414.0,0.0,86216414,86216414,-1,-1,90122668,BENIGN,-1
5939934,18.219.193.20-172.31.69.25-36698-80-6,18.219.193.20,36698,172.31.69.25,80,6,2018-02-16 17:48:04.187544,123669,5,5,328,935,328,0,65.6,146.6860593239862,935,0,187.0,418.1447117924607,10212.74531208306,80.8610080133259,13741.0,21102.571507993995,53713,6,123661,30915.25,23642.36652530086,53713,2314,123663,30915.75,27231.34379564598,56031,2329,1,1,0,0,0.0,0.0,168,168,40.43050400666295,40.43050400666295,0,935,126.3,302.2677437122408,91365.78888888888,2,2,0,2,9,0,0,0,1.0,126.3,65.6,187.0,0,0,0,0,0,0,0,32,0,93,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,123669,DoS Hulk,-1
1539203,172.31.64.67-169.254.169.254-53866-80-6,172.31.64.67,53866,169.254.169.254,80,6,2018-02-28 21:05:32.909752,817,5,5,161,488,161,0,32.2,72.00138887549322,488,0,97.6,218.24023460397947,794369.6450428397,12239.902080783351,90.7777777777778,57.01705397900215,153,16,676,169.0,108.6370102681402,316,73,664,166.0,115.50468965948238,282,20,1,1,0,0,0.0,0.0,112,112,6119.9510403916765,6119.9510403916765,0,488,64.9,157.036761442805,24660.54444444444,2,2,0,2,9,0,0,0,1.0,64.9,32.2,97.6,0,0,0,0,0,0,0,16,0,48,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,817,BENIGN,-1
2886907,172.31.65.93-34.233.214.151-51585-443-6,172.31.65.93,51585,34.233.214.151,443,6,2018-03-01 16:52:34.433850,84889204,10,9,1110,1039,288,0,111.0,131.60547101089682,325,0,115.44444444444444,157.7086800964924,25.315351054534567,0.22382115869528,4716066.888888889,11070840.969605764,41143998,4,84769512,9418834.666666664,14554902.08180445,41143998,164327,84767547,10595943.375,15167047.015419357,41308256,4,5,5,0,0,0.0,0.0,200,180,0.117800609839621,0.1060205488556589,0,325,113.10526315789474,140.42589771312842,19719.43274853801,0,0,0,10,19,0,0,0,0.9,113.10526315789474,111.0,115.44444444444444,0,0,0,0,0,0,0,58,0,54,0,148,5,0,1516127.6666666667,1161341.6935864885,2588198,282444,26725088.666666668,12971220.944053853,41143998,16005098,-1,-1,205021770,BENIGN,-1
2772844,172.31.66.13-216.58.198.65-53079-443-6,172.31.66.13,53079,216.58.198.65,443,6,2018-02-20 19:21:11.479232,53315945,6,2,123,46,46,0,20.5,23.11493023999856,46,0,23.0,32.526911934581186,3.1697834484599308,0.1500489206371565,7616563.571428573,20039610.76182477,53062020,18,53315945,10663189.0,23701760.492683027,53062020,18,53220917,53220917.0,0.0,53220917,53220917,3,1,0,0,0.0,0.0,120,40,0.1125366904778673,0.0375122301592891,0,46,21.125,23.11114449783913,534.125,2,0,0,4,8,0,0,0,0.3333333333333333,21.125,20.5,23.0,0,0,0,0,0,0,0,15,0,5,258,180,2,20,155579.0,0.0,155579,155579,53062020.0,0.0,53062020,53062020,-1,-1,174254607,BENIGN,-1
4489127,212.92.116.6-172.31.65.90-51056-3389-6,212.92.116.6,51056,172.31.65.90,3389,6,2018-02-15 20:39:10.146416,7987349,11,11,1864,1600,677,0,169.45454545454544,259.17151218309607,1173,0,145.45454545454544,351.3719862585416,433.6858199134657,2.7543556691963755,380349.9523809525,888154.981574583,3024025,27,7987349,798734.8999999999,1220804.9903935837,3092059,50,7829048,782904.8,1187145.6915650712,3024025,66601,7,6,0,0,1.0,0.0,244,268,1.3771778345981878,1.3771778345981878,0,1173,157.45454545454544,301.54281497669496,90928.06926406929,0,4,1,13,20,0,0,0,1.0,157.45454545454547,169.45454545454547,145.45454545454547,0,0,0,0,0,0,0,84,0,72,8192,62856,7,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,7987349,BENIGN,-1
